"fit_id","model_id","model_family","quantile_level","qhat","y_reference","q_g_hat","d_g_hat","raw_glofas_quantile","discrepancy_hat","discrepancy_feature_date","prediction_contract","contract_version","forecast_scope","q_g_source","discrepancy_feature_strategy","prediction_unit","posterior_draw_contract","posterior_predictive_sampling","beyond_issued_horizon","origin_date","target_date","horizon","qhat_summary","source_run_id","source_quantile_id","qhat_monotone"
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,2.18675327746892,4.08792185509188,2.18675327746892,,2.18675327746892,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",2.18675327746892
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,2.35100143282356,4.08792185509188,2.35100143282356,,2.35100143282356,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",2.35100143282356
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.427288571495,4.08792185509188,2.427288571495,,2.427288571495,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.427288571495
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.68111122367927,4.08792185509188,2.68111122367927,,2.68111122367927,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-10,16,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.68111122367927
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.35180255748735,3.99854633136357,1.35180255748735,,1.35180255748735,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.35180255748735
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.72578369919877,3.99854633136357,1.72578369919877,,1.72578369919877,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.72578369919877
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,1.99596599510943,3.99854633136357,1.99596599510943,,1.99596599510943,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",1.99596599510943
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,2.18675327746892,3.99854633136357,2.18675327746892,,2.18675327746892,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",2.18675327746892
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,2.28201766867916,3.99854633136357,2.28201766867916,,2.28201766867916,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",2.28201766867916
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.43689743060164,3.99854633136357,2.43689743060164,,2.43689743060164,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.43689743060164
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.65370581513791,3.99854633136357,2.65370581513791,,2.65370581513791,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-11,17,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.65370581513791
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.26113281185909,3.87720656271899,1.26113281185909,,1.26113281185909,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.26113281185909
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.66098407255729,3.87720656271899,1.66098407255729,,1.66098407255729,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.66098407255729
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,1.99373868912762,3.87720656271899,1.99373868912762,,1.99373868912762,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",1.99373868912762
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,2.12525107771113,3.87720656271899,2.12525107771113,,2.12525107771113,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",2.12525107771113
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,2.18142022775905,3.87720656271899,2.18142022775905,,2.18142022775905,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",2.18142022775905
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.39789527279837,3.87720656271899,2.39789527279837,,2.39789527279837,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.39789527279837
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.72098051579226,3.87720656271899,2.72098051579226,,2.72098051579226,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-12,18,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.72098051579226
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.17715033074629,3.97755165266655,1.17715033074629,,1.17715033074629,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.17715033074629
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.60781418504511,3.97755165266655,1.60781418504511,,1.60781418504511,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.60781418504511
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,1.92664525665161,3.97755165266655,1.92664525665161,,1.92664525665161,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",1.92664525665161
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,2.035522307745,3.97755165266655,2.035522307745,,2.035522307745,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",2.035522307745
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,2.12525107771113,3.97755165266655,2.12525107771113,,2.12525107771113,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",2.12525107771113
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.29316587107755,3.97755165266655,2.29316587107755,,2.29316587107755,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.29316587107755
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.6411282303708,3.97755165266655,2.6411282303708,,2.6411282303708,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-13,19,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.6411282303708
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.22091869732743,5.11080665260834,1.22091869732743,,1.22091869732743,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.22091869732743
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.51438704037764,5.11080665260834,1.51438704037764,,1.51438704037764,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.51438704037764
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,1.83487930059636,5.11080665260834,1.83487930059636,,1.83487930059636,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",1.83487930059636
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,1.95700904212336,5.11080665260834,1.95700904212336,,1.95700904212336,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",1.95700904212336
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,2.06266068830533,5.11080665260834,2.06266068830533,,2.06266068830533,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",2.06266068830533
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.23804657185647,5.11080665260834,2.23804657185647,,2.23804657185647,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.23804657185647
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.56372064505241,5.11080665260834,2.56372064505241,,2.56372064505241,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-14,20,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.56372064505241
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.17134403954484,4.24577636694165,1.17134403954484,,1.17134403954484,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.17134403954484
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.42268742298464,4.24577636694165,1.42268742298464,,1.42268742298464,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.42268742298464
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,1.75146903620089,4.24577636694165,1.75146903620089,,1.75146903620089,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",1.75146903620089
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,1.89085037187229,4.24577636694165,1.89085037187229,,1.89085037187229,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",1.89085037187229
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,2.05824266584479,4.24577636694165,2.05824266584479,,2.05824266584479,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",2.05824266584479
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.24303411336751,4.24577636694165,2.24303411336751,,2.24303411336751,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.24303411336751
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.57475968015442,4.24577636694165,2.57475968015442,,2.57475968015442,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-15,21,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.57475968015442
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.11573122198973,4.46686414041667,1.11573122198973,,1.11573122198973,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.11573122198973
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.33206548358369,4.46686414041667,1.33206548358369,,1.33206548358369,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.33206548358369
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,1.65633781583936,4.46686414041667,1.65633781583936,,1.65633781583936,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",1.65633781583936
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,1.84747007624206,4.46686414041667,1.84747007624206,,1.84747007624206,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",1.84747007624206
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,1.99065244882229,4.46686414041667,1.99065244882229,,1.99065244882229,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",1.99065244882229
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.14739220358834,4.46686414041667,2.14739220358834,,2.14739220358834,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.14739220358834
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.60017027424235,4.46686414041667,2.60017027424235,,2.60017027424235,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-16,22,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.60017027424235
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.03041846347435,3.81052791373946,1.03041846347435,,1.03041846347435,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-17,23,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.03041846347435
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.29960571053403,3.81052791373946,1.29960571053403,,1.29960571053403,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-17,23,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.29960571053403
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,1.58086330108124,3.81052791373946,1.58086330108124,,1.58086330108124,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-17,23,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",1.58086330108124
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,1.77070606003022,3.81052791373946,1.77070606003022,,1.77070606003022,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-17,23,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",1.77070606003022
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,1.91859079564734,3.81052791373946,1.91859079564734,,1.91859079564734,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-17,23,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",1.91859079564734
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.23804657185647,3.81052791373946,2.23804657185647,,2.23804657185647,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-17,23,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.23804657185647
